FeatureID	EOSC_1	EOSC_10	EOSC_100	EOSC_102	EOSC_103	EOSC_105	EOSC_106	EOSC_108	EOSC_109	EOSC_111	EOSC_113	EOSC_114	EOSC_115	EOSC_116	EOSC_119	EOSC_12	EOSC_121	EOSC_123	EOSC_124	EOSC_125	EOSC_126	EOSC_128	EOSC_129	EOSC_13	EOSC_130	EOSC_131	EOSC_132	EOSC_133	EOSC_134	EOSC_135	EOSC_136	EOSC_139	EOSC_14	EOSC_140	EOSC_141	EOSC_145	EOSC_146	EOSC_147	EOSC_148	EOSC_149	EOSC_15	EOSC_150	EOSC_151	EOSC_152	EOSC_153	EOSC_154	EOSC_155	EOSC_158	EOSC_16	EOSC_160	EOSC_161	EOSC_162	EOSC_163	EOSC_164	EOSC_165	EOSC_166	EOSC_167	EOSC_168	EOSC_169	EOSC_17	EOSC_170	EOSC_171	EOSC_175	EOSC_176	EOSC_177	EOSC_179	EOSC_180	EOSC_182	EOSC_183	EOSC_184	EOSC_185	EOSC_187	EOSC_188	EOSC_189	EOSC_190	EOSC_191	EOSC_192	EOSC_194	EOSC_195	EOSC_197	EOSC_198	EOSC_199	EOSC_2	EOSC_20	EOSC_202	EOSC_204	EOSC_206	EOSC_207	EOSC_208	EOSC_21	EOSC_210	EOSC_212	EOSC_213	EOSC_215	EOSC_218	EOSC_219	EOSC_220	EOSC_221	EOSC_222	EOSC_223	EOSC_225	EOSC_226	EOSC_227	EOSC_228	EOSC_23	EOSC_230	EOSC_231	EOSC_232	EOSC_233	EOSC_234	EOSC_235	EOSC_236	EOSC_237	EOSC_238	EOSC_239	EOSC_24	EOSC_241	EOSC_242	EOSC_243	EOSC_244	EOSC_245	EOSC_246	EOSC_247	EOSC_248	EOSC_249	EOSC_250	EOSC_251	EOSC_252	EOSC_254	EOSC_255	EOSC_256	EOSC_258	EOSC_259	EOSC_26	EOSC_260	EOSC_261	EOSC_262	EOSC_263	EOSC_264	EOSC_265	EOSC_266	EOSC_267	EOSC_268	EOSC_269	EOSC_27	EOSC_271	EOSC_272	EOSC_273	EOSC_274	EOSC_276	EOSC_277	EOSC_28	EOSC_281	EOSC_283	EOSC_284	EOSC_285	EOSC_286	EOSC_29	EOSC_3	EOSC_30	EOSC_31	EOSC_32	EOSC_33	EOSC_34	EOSC_35	EOSC_36	EOSC_37	EOSC_38	EOSC_39	EOSC_4	EOSC_42	EOSC_43	EOSC_45	EOSC_46	EOSC_47	EOSC_48	EOSC_5	EOSC_50	EOSC_51	EOSC_53	EOSC_54	EOSC_55	EOSC_56	EOSC_57	EOSC_59	EOSC_6	EOSC_60	EOSC_61	EOSC_65	EOSC_67	EOSC_68	EOSC_69	EOSC_7	EOSC_71	EOSC_72	EOSC_75	EOSC_76	EOSC_77	EOSC_78	EOSC_80	EOSC_81	EOSC_82	EOSC_85	EOSC_86	EOSC_90	EOSC_91	EOSC_92	EOSC_93	EOSC_95	EOSC_97	EOSC_99
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Intrasporangiaceae; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Microbacteriaceae; Leifsonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	11	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	25	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Microbacteriaceae; Microbacterium	0	0	0	0	0	0	0	5	62	35	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	0	6	4	0	0	0	0	0	0	0	25	0	31	0	0	5	0	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	22	0	0	0	0	0	0	0	15	0	0	0	0	0	5	0	0	0	5	0	0	0	0	0	6	0	0	0	0	0	27	6	14	4	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	24	0	0	20	0	0	0	14	19	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	7	12	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	13	70	0	0	0	0	45	0	0	55	22	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Kocuria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Micrococcus	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	27	8	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	12	6	0	0	0	0	0	0	8	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Renibacterium	0	0	23	0	0	0	14	0	0	10	0	11	0	0	0	0	5	0	0	0	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	19	0	0	0	0	0	0	0	33	0	11	0	0	0	0	0	0	0	7	0	0	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	13	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	5	0	18	0	0	0	0	0	0	0	0	0	25	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	24	0	11	9	0	0	24	0	8	19	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Micrococcales; Micrococcaceae; Rothia	713	16	245	648	1640	31	1524	2353	439	380	3031	1630	12409	7918	12096	275	2649	12	6007	1172	435	10318	862	605	6265	6792	967	2607	4774	1388	3495	747	925	245	1486	538	749	1653	3249	11206	9	5437	7150	7979	639	265	1657	583	280	535	1769	2685	5695	7888	1915	213	2229	1032	2435	1831	3370	2345	1532	2090	960	3725	2040	8560	4310	6251	2423	289	3709	3239	174	4328	1637	6137	3814	5191	275	4180	1527	5452	235	3049	12381	1911	6103	1118	1180	6484	790	1763	1113	943	2770	2175	1905	393	2271	1552	253	1089	5564	2636	3551	4404	820	651	7921	1368	320	4535	3183	4024	3002	304	2309	131	3061	5303	1130	976	938	1258	2980	4907	5496	3189	2977	3360	1226	626	11284	526	15465	2771	400	3433	1569	6208	46019	208	806	457	42276	7917	3404	1371	1599	858	5284	2078	2842	16177	3404	1036	1616	1246	21568	374	7987	6017	21880	8021	915	19004	2657	634	3155	3708	10753	4915	20040	3374	0	2010	2431	1928	3619	396	122	11960	4263	292	19972	2454	4139	5436	2521	2181	687	2429	1063	680	1977	388	187	298	5994	2818	740	2349	97	1450	3005	313	300	6806	900
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Nocardioidaceae; Nocardioides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Aestuariimicrobium	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	16	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	4	0	125	0	4	0	0	0	0	109	0	6	0	0	132	5	9	0	0	0	0	25	0	104	0	0	0	91	0	0	0	0	9	0	109	0	0	0	7	0	0	0	0	19	0	0	0	0	0	6	0	0	0	28	0	0	0	3	0	5	0	0	0	0	0	0	6	15	0	0	25	7	0	0	0	0	0	0	61	0	3	0	0	8	0	0	0	0	69	0	0	25	0	22	0	0	0	0	19	0	0	32	21	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Brooklawnia	0	0	0	0	0	0	22	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Cutibacterium	0	0	10	9	8	0	0	5	12	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	4	0	15	0	3	0	0	0	0	0	11	0	0	0	0	0	9	0	8	0	13	0	0	0	0	0	0	0	7	17	0	0	0	0	15	0	0	250	0	10	64	0	0	0	0	0	0	31	0	0	0	0	0	0	27	13	0	0	20	0	379	0	0	0	0	0	0	10	0	0	0	7	0	11	0	0	0	7	0	6	0	0	5	0	0	21	0	0	0	0	7	0	9	10	6	0	0	0	12	0	6	9	0	0	41	81	20	0	0	7	0	0	24	0	0	0	0	10	0	0	0	31	313	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	21	0	0	0	0	0	4
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Microlunatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Propionibacterium	0	0	6	16	0	0	13	273	0	70	0	248	0	23	0	19	136	0	7	44	20	307	0	7	0	0	106	331	87	0	0	0	21	46	120	0	0	13	11	0	8	0	95	8	0	0	0	0	0	0	0	5	0	129	0	0	0	0	5	0	0	0	12	4	0	0	0	4	0	10	0	0	0	0	0	0	19	4	5	0	11	10	382	0	0	0	5	82	6	13	32	12	5	73	26	0	20	0	0	0	8	0	0	0	0	0	108	0	0	16	0	0	0	9	101	0	0	0	3	0	153	266	0	6	51	28	0	0	26	6	0	0	10	0	22	0	52	7	0	0	5	10	0	8	0	0	0	14	31	0	10	0	30	13	10	0	5	59	0	0	14	0	3	899	0	417	8	11	0	0	0	0	0	12	0	0	0	5	6	130	0	4	0	55	18	21	15	49	847	558	0	48	0	79	218	0	12	0	0	0	120	0	18	35	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Propioniciclava	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Actinobacteria; Propionibacteriales; Propionibacteriaceae; Pseudopropionibacterium	106	0	85	22	108	211	39	121	0	112	102	0	120	168	28	13	10	0	135	12	111	261	289	103	52	33	48	6	404	270	11	43	95	550	89	132	0	87	257	27	0	615	163	30	158	54	222	0	6	27	50	419	189	148	171	8	224	0	21	44	31	8	176	997	89	423	78	259	282	112	125	18	329	498	16	243	105	1451	392	0	3	1043	17	278	11	55	48	3	1511	54	220	200	60	75	90	53	43	194	43	0	0	0	0	86	567	270	22	104	35	7	40	156	7	285	11	445	68	0	161	8	424	549	425	229	52	168	78	46	0	49	42	129	146	142	435	0	1469	366	52	243	21	81	66	33	422	32	69	178	186	18	84	633	193	174	242	498	77	45	39	50	444	0	230	80	0	48	14	6	17	51	326	338	31	110	63	29	207	140	9	0	10	20	0	0	110	17	0	355	41	36	24	24	39	1006	32	257	106	56	29	0	140	318	0	331	414	29	5	60	0	6	20
Bacteria; Actinobacteriota; Actinobacteria; Pseudonocardiales; Pseudonocardiaceae; Pseudonocardia	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Atopobium	269	942	10	2517	179	394	584	4126	208	3211	2549	497	276	856	3294	88	3172	113	2361	1662	46	75	3079	1306	212	261	8610	2891	92	9666	1827	0	2249	25	746	74	147	39	190	1282	640	832	511	887	344	4	674	36	52	37	63	107	290	540	661	49	423	68	58	4105	303	94	1157	88	539	297	776	475	402	779	267	0	25	112	434	57	291	83	127	111	37	35	2183	384	0	976	1530	209	29	2092	250	1873	163	607	203	178	765	345	729	1057	1479	106	56	359	5679	94	5217	641	46	669	751	295	152	187	3652	181	32	30	225	8	413	932	520	320	54	82	128	99	46	244	321	206	195	329	626	115	2299	250	45	343	704	2363	118	42	552	69	106	1008	302	164	44	582	226	695	206	702	247	396	782	44	8161	42	752	3449	0	4932	1215	1017	250	2194	1116	529	1831	612	5953	659	815	114	1368	338	3533	702	431	1684	565	0	642	4126	4720	1171	239	194	636	691	340	44	1780	150	32	615	2743	43	0	476	15	608	1598	108	0	15	659
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Atopobiaceae; NA	0	0	0	6	0	0	10	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	13	0	0	0	0	0	0	11	0	0	0	44	0	0	0	4	0	0	0	0	0	0	0	0	33	26	0	0	63	85	0	0	0	0	14	0	0	0	0	0	97	0	0	0	22	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Atopobiaceae; Olsenella	0	1002	0	157	0	0	77	49	25	0	143	71	312	46	97	30	82	0	6	1744	16	8	21	0	183	222	1878	49	9	64	89	25	12	198	42	0	0	125	5	49	182	22	209	30	19	7	92	0	15	0	46	53	248	222	40	33	98	0	6	4	8	0	204	218	167	95	0	83	13	28	184	0	0	0	0	21	459	34	33	12	0	4	39	6	0	9	79	107	10	4	1076	157	16	64	860	26	0	46	5	0	11	0	6	47	0	0	16	0	0	0	0	41	0	53	8	35	0	0	24	0	550	1027	80	45	103	99	10	0	0	12	0	0	71	4	3	0	810	21	0	0	69	284	44	0	3	0	0	33	245	17	0	87	31	42	0	25	55	218	0	0	12	0	0	296	0	57	19	50	16	5	97	0	82	212	85	3	0	0	88	315	7	0	72	376	37	21	94	0	708	93	18	63	0	77	54	0	45	45	11	0	143	26	29	163	0	16	0	29	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Cryptobacterium	0	77	0	29	0	0	38	5	0	29	32	35	0	5	6	9	448	0	3	105	0	11	3	39	0	0	183	78	0	18	90	0	0	0	16	0	0	0	60	83	0	0	444	10	0	0	101	0	3	14	22	0	86	578	112	0	17	0	6	913	0	0	22	63	8	0	47	15	8	12	2	0	0	11	0	0	0	10	0	0	5	8	471	94	0	25	42	0	8	0	20	15	0	5	11	0	0	0	19	0	0	0	0	0	9	0	1188	0	0	0	0	0	0	0	744	5	0	0	5	0	24	106	0	0	0	0	5	52	0	0	0	0	0	0	0	0	8	5	0	0	104	491	0	0	0	12	0	11	3	25	0	0	0	3	0	10	2	130	0	0	20	0	0	75	0	190	4	0	0	384	9	0	0	5	0	22	0	13	61	39	51	0	0	41	0	0	46	0	97	23	6	36	0	0	9	0	0	0	0	0	26	0	0	5	0	15	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Denitrobacterium	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; DNF00809	0	0	0	0	0	0	0	0	0	6	8	0	2	0	10	0	18	0	0	0	0	0	0	9	0	0	126	7	0	47	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	0	0	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	8	0	0	0	0	0	0	0	0	18	0	0	0	0	6	55	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	7	0	0	0	0	0	33	13	0	5	0	28	0	0	0	0	9	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Eggerthella	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Coriobacteriia; Coriobacteriales; Eggerthellaceae; Slackia	37	74	0	16	0	0	34	77	0	224	70	0	236	33	12	7	46	17	155	42	3	38	73	11	162	165	656	97	0	180	57	0	72	0	80	6	0	50	10	11	4	31	8	11	0	0	4	0	9	0	15	4	32	3	6	0	4	0	0	57	14	0	10	33	15	0	6	30	37	3	16	0	0	10	0	4	75	7	0	0	0	0	372	2	0	15	17	0	3	113	93	24	0	33	79	19	0	14	5	0	24	0	7	33	20	137	73	9	0	28	0	20	0	158	47	17	0	0	9	0	37	69	29	23	14	21	0	24	0	0	0	0	80	45	2	0	311	2	0	8	0	6	23	0	16	0	20	6	23	0	7	10	8	19	5	11	12	82	0	45	66	0	3	202	0	41	43	0	0	56	13	17	29	21	0	10	0	14	18	0	9	26	0	45	43	0	34	0	115	0	23	0	0	79	64	0	44	0	0	0	33	0	0	154	51	29	51	0	0	0	0
Bacteria; Actinobacteriota; MB-A2-108; NA; NA; NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; Gaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
